"","datetime","average","minimum","maximum","area"
"8583","2015-03",6.87,6.724,7.791,"ristimaki"
"8584","2015-04",6.826,6.718,7.026,"ristimaki"
"8585","2015-05",6.636,6.569,6.758,"ristimaki"
"8586","2015-06",7.979,6.572,9.089,"ristimaki"
"8587","2015-07",8.469,7.281,9.5,"ristimaki"
"8588","2015-08",8.838,6.78,9.798,"ristimaki"
"8589","2015-09",8.894,7.632,10.066,"ristimaki"
"8590","2015-10",8.604,6.307,9.107,"ristimaki"
"8591","2015-11",8.327,6.67,8.757,"ristimaki"
"8592","2015-12",8.33,7.116,8.768,"ristimaki"
"8593","2016-01",8.308,6.556,8.7,"ristimaki"
"8594","2016-02",8.244,7.388,8.7,"ristimaki"
"8595","2016-03",8.577,6.485,8.73,"ristimaki"
"8596","2016-04",8.48,6.53,9.817,"ristimaki"
"8597","2016-05",8.616,6.723,9.261,"ristimaki"
"8598","2016-06",8.871,7.212,9.533,"ristimaki"
"8599","2016-07",9.174,8.314,9.658,"ristimaki"
"8600","2016-08",8.974,6.533,10.031,"ristimaki"
"8601","2016-09",8.807,7.496,9.194,"ristimaki"
"8602","2016-10",8.661,7.271,8.723,"ristimaki"
"8603","2016-11",8.505,6.258,8.7,"ristimaki"
"8604","2016-12",8.025,4.72,8.7,"ristimaki"
"8605","2017-01",8.06,4.872,9.778,"ristimaki"
"8606","2017-02",8.036,4.902,9.161,"ristimaki"
"8607","2017-03",7.394,6.461,8.7,"ristimaki"
"8608","2017-04",6.597,6.414,8.826,"ristimaki"
"8609","2017-05",6.513,6.012,8.572,"ristimaki"
"8610","2017-06",7.044,6.192,11.416,"ristimaki"
"8611","2017-07",6.539,6.326,9.06,"ristimaki"
"8612","2017-08",6.561,5.981,9.074,"ristimaki"
"8613","2017-09",7.396,6.093,8.945,"ristimaki"
"8614","2017-10",7.387,6.982,8.618,"ristimaki"
"8615","2017-11",6.956,6.441,8.546,"ristimaki"
"8616","2017-12",6.617,6.224,8.618,"ristimaki"
"8617","2018-01",6.485,6.251,8.531,"ristimaki"
"8618","2018-02",6.371,6.239,8.368,"ristimaki"
"8619","2018-03",6.31,6.238,8.259,"ristimaki"
"8620","2018-04",6.226,5.973,7.915,"ristimaki"
"8621","2018-05",6.161,6.03,8.614,"ristimaki"
"8622","2018-06",6.994,6.09,8.87,"ristimaki"
"8623","2018-07",7.252,6.379,9.259,"ristimaki"
"8624","2018-08",7.406,6.36,9.477,"ristimaki"
"8625","2018-09",7.426,6.593,8.838,"ristimaki"
"8626","2018-10",7.585,6.84,8.7,"ristimaki"
"8627","2018-11",7.7,6.975,8.763,"ristimaki"
"8628","2018-12",7.585,7.031,8.71,"ristimaki"
"8629","2019-01",8.097,5.586,8.7,"ristimaki"
"8630","2019-02",7.905,5.621,8.7,"ristimaki"
"8631","2019-03",7.337,6.445,8.7,"ristimaki"
"8632","2019-04",7.127,6.309,8.691,"ristimaki"
"8633","2019-05",7.751,6.193,8.981,"ristimaki"
"8634","2019-06",8.742,6.201,9.473,"ristimaki"
"8635","2019-07",NA,NA,NA,"ristimaki"
"8636","2019-08",NA,NA,NA,"ristimaki"
"8637","2019-09",NA,NA,NA,"ristimaki"
"8638","2019-10",NA,NA,NA,"ristimaki"
"8639","2019-11",NA,NA,NA,"ristimaki"
"8640","2019-12",NA,NA,NA,"ristimaki"
"8641","2014-01",NA,NA,NA,"ristimaki-2"
"8642","2014-02",7.005,5.435,8.481,"ristimaki-2"
"8643","2014-03",6.077,5.634,9.266,"ristimaki-2"
"8644","2014-04",6.798,5.17,8.763,"ristimaki-2"
"8645","2014-05",7.308,6.167,9.307,"ristimaki-2"
"8646","2014-06",7.074,5.485,9.078,"ristimaki-2"
"8647","2014-07",7.378,6.094,18.059,"ristimaki-2"
"8648","2014-08",8.054,6.464,8.74,"ristimaki-2"
"8649","2014-09",8.341,8.34,8.348,"ristimaki-2"
"8650","2014-10",7.74,7.673,8.362,"ristimaki-2"
"8651","2014-11",7.388,5.797,7.72,"ristimaki-2"
"8652","2014-12",8.483,6.947,8.7,"ristimaki-2"
"8653","2015-01",8.509,7.702,8.7,"ristimaki-2"
"8654","2015-02",7.79,7.789,7.794,"ristimaki-2"
"8655","2015-03",6.866,6.599,7.852,"ristimaki-2"
"8656","2015-04",7.379,6.718,8.697,"ristimaki-2"
"8657","2015-05",6.703,6.552,7.494,"ristimaki-2"
"8658","2015-06",8.016,6.56,8.977,"ristimaki-2"
"8659","2015-07",8.845,6.639,9.361,"ristimaki-2"
"8660","2015-08",8.176,6.184,9.293,"ristimaki-2"
"8661","2015-09",7.38,6.088,8.758,"ristimaki-2"
"8662","2015-10",7.628,5.682,8.702,"ristimaki-2"
"8663","2015-11",8.417,5.938,8.778,"ristimaki-2"
"8664","2015-12",8.67,7.99,8.767,"ristimaki-2"
"8665","2016-01",8.577,6.049,8.7,"ristimaki-2"
"8666","2016-02",8.665,7.793,8.7,"ristimaki-2"
"8667","2016-03",7.693,5.527,8.7,"ristimaki-2"
"8668","2016-04",7.785,5.439,10.976,"ristimaki-2"
"8669","2016-05",7.885,6.145,8.896,"ristimaki-2"
"8670","2016-06",7.309,6.071,9.206,"ristimaki-2"
"8671","2016-07",7.161,6.103,9.161,"ristimaki-2"
"8672","2016-08",7.398,6.018,8.925,"ristimaki-2"
"8673","2016-09",7.616,6.137,8.898,"ristimaki-2"
"8674","2016-10",7.254,6.09,8.775,"ristimaki-2"
"8675","2016-11",7.782,6.165,8.7,"ristimaki-2"
"8676","2016-12",7.482,5.502,8.674,"ristimaki-2"
"8677","2017-01",7.782,5.008,9.425,"ristimaki-2"
"8678","2017-02",7.424,5.213,8.706,"ristimaki-2"
"8679","2017-03",7.657,6.158,8.44,"ristimaki-2"
"8680","2017-04",7.252,6.169,10.225,"ristimaki-2"
"8681","2017-05",7.02,5.958,9.005,"ristimaki-2"
"8682","2017-06",7.544,5.943,15.273,"ristimaki-2"
"8683","2017-07",7.393,6.326,9.2,"ristimaki-2"
"8684","2017-08",6.946,5.768,9.365,"ristimaki-2"
"8685","2017-09",7.821,5.916,9.133,"ristimaki-2"
"8686","2017-10",7.72,6.86,8.826,"ristimaki-2"
"8687","2017-11",7.433,6.447,8.708,"ristimaki-2"
"8688","2017-12",7.089,6.09,8.673,"ristimaki-2"
"8689","2018-01",7.098,6.262,8.677,"ristimaki-2"
"8690","2018-02",7.075,6.239,8.677,"ristimaki-2"
"8691","2018-03",6.872,6.238,8.666,"ristimaki-2"
"8692","2018-04",6.422,5.79,8.667,"ristimaki-2"
"8693","2018-05",6.586,6.002,8.738,"ristimaki-2"
"8694","2018-06",8.26,5.901,8.96,"ristimaki-2"
"8695","2018-07",8.622,6.844,9.347,"ristimaki-2"
"8696","2018-08",8.604,6.876,9.466,"ristimaki-2"
"8697","2018-09",8.576,6.657,8.885,"ristimaki-2"
"8698","2018-10",8.493,6.006,8.708,"ristimaki-2"
"8699","2018-11",8.567,6.903,8.818,"ristimaki-2"
"8700","2018-12",8.606,7.222,8.82,"ristimaki-2"
"8701","2019-01",7.336,5.568,8.7,"ristimaki-2"
"8702","2019-02",7.489,5.234,8.7,"ristimaki-2"
"8703","2019-03",8.464,5.862,8.7,"ristimaki-2"
"8704","2019-04",8.486,6.674,8.7,"ristimaki-2"
"8705","2019-05",7.82,5.95,9.003,"ristimaki-2"
"8706","2019-06",6.91,6.068,8.446,"ristimaki-2"
"8707","2019-07",NA,NA,NA,"ristimaki-2"
"8708","2019-08",NA,NA,NA,"ristimaki-2"
"8709","2019-09",NA,NA,NA,"ristimaki-2"
"8710","2019-10",NA,NA,NA,"ristimaki-2"
"8711","2019-11",NA,NA,NA,"ristimaki-2"
"8712","2019-12",NA,NA,NA,"ristimaki-2"
"8713","2014-01",NA,NA,NA,"ristinarkku"
"8714","2014-02",3.551,2.515,4.343,"ristinarkku"
"8715","2014-03",4.183,2.61,7.071,"ristinarkku"
"8716","2014-04",5.348,3.496,6.49,"ristinarkku"
"8717","2014-05",8.117,5.938,12.901,"ristinarkku"
"8718","2014-06",10.825,8.634,13.838,"ristinarkku"
"8719","2014-07",14.278,10.764,19.844,"ristinarkku"
"8720","2014-08",14.833,12.716,18.042,"ristinarkku"
"8721","2014-09",13.324,12.972,14.027,"ristinarkku"
"8722","2014-10",8.563,5.885,10.377,"ristinarkku"
"8723","2014-11",5.038,3.368,6.414,"ristinarkku"
"8724","2014-12",3.733,2.297,4.337,"ristinarkku"
"8725","2015-01",3.318,1.115,3.974,"ristinarkku"
"8726","2015-02",3.292,2.9,3.87,"ristinarkku"
"8727","2015-03",3.712,3.006,4.63,"ristinarkku"
"8728","2015-04",4.985,4.392,6.016,"ristinarkku"
"8729","2015-05",7.757,6.143,9.994,"ristinarkku"
"8730","2015-06",10.447,9.491,12.388,"ristinarkku"
"8731","2015-07",12.038,10.207,14.108,"ristinarkku"
"8732","2015-08",12.603,10.89,14.66,"ristinarkku"
"8733","2015-09",11.435,9.202,17.35,"ristinarkku"
"8734","2015-10",8.281,6.803,10.62,"ristinarkku"
"8735","2015-11",6.224,4.354,6.973,"ristinarkku"
"8736","2015-12",4.489,3.013,5.421,"ristinarkku"
"8737","2016-01",3.15,1.102,3.939,"ristinarkku"
"8738","2016-02",2.518,1,3.847,"ristinarkku"
"8739","2016-03",1.291,1.058,2.01,"ristinarkku"
"8740","2016-04",3.648,2.012,6.311,"ristinarkku"
"8741","2016-05",8.79,5.58,11.932,"ristinarkku"
"8742","2016-06",10.906,7.378,14.313,"ristinarkku"
"8743","2016-07",13.15,11.061,15.587,"ristinarkku"
"8744","2016-08",13.547,10.481,16.795,"ristinarkku"
"8745","2016-09",11.803,7.933,13.774,"ristinarkku"
"8746","2016-10",7.878,5.937,11.328,"ristinarkku"
"8747","2016-11",3.95,2.519,6.168,"ristinarkku"
"8748","2016-12",3.29,2.411,4.392,"ristinarkku"
"8749","2017-01",3.027,1.078,5.134,"ristinarkku"
"8750","2017-02",3.394,2.552,4.255,"ristinarkku"
"8751","2017-03",3.913,2.95,4.733,"ristinarkku"
"8752","2017-04",4.873,3.964,6.126,"ristinarkku"
"8753","2017-05",7.291,4.893,10.527,"ristinarkku"
"8754","2017-06",10.667,7.672,13.857,"ristinarkku"
"8755","2017-07",13.173,11.616,15.733,"ristinarkku"
"8756","2017-08",14.147,9.696,16.499,"ristinarkku"
"8757","2017-09",11.658,7.623,13.46,"ristinarkku"
"8758","2017-10",8.455,5.832,11.021,"ristinarkku"
"8759","2017-11",4.786,3.008,6.375,"ristinarkku"
"8760","2017-12",3.588,2.033,5.617,"ristinarkku"
"8761","2018-01",3.493,2.24,5.808,"ristinarkku"
"8762","2018-02",3.605,1,7.025,"ristinarkku"
"8763","2018-03",4.16,1.001,7.04,"ristinarkku"
"8764","2018-04",4.242,1.363,6.856,"ristinarkku"
"8765","2018-05",7.38,4.931,12.209,"ristinarkku"
"8766","2018-06",11.063,7.1,16.889,"ristinarkku"
"8767","2018-07",14.78,10.729,21.318,"ristinarkku"
"8768","2018-08",15.633,12.899,24.092,"ristinarkku"
"8769","2018-09",13.751,9.743,16.996,"ristinarkku"
"8770","2018-10",8.419,5.81,11.134,"ristinarkku"
"8771","2018-11",5.662,3.391,6.522,"ristinarkku"
"8772","2018-12",3.19,2.257,4.525,"ristinarkku"
"8773","2019-01",3.197,1.1,4.048,"ristinarkku"
"8774","2019-02",3.033,2.039,4.776,"ristinarkku"
"8775","2019-03",3.427,2.608,4.279,"ristinarkku"
"8776","2019-04",4.953,3.583,6.992,"ristinarkku"
"8777","2019-05",8.268,5.621,13.176,"ristinarkku"
"8778","2019-06",12.013,9.306,15.076,"ristinarkku"
"8779","2019-07",NA,NA,NA,"ristinarkku"
"8780","2019-08",NA,NA,NA,"ristinarkku"
"8781","2019-09",NA,NA,NA,"ristinarkku"
"8782","2019-10",NA,NA,NA,"ristinarkku"
"8783","2019-11",NA,NA,NA,"ristinarkku"
"8784","2019-12",NA,NA,NA,"ristinarkku"
"8785","2014-01",NA,NA,NA,"ristinarkku-2"
"8786","2014-02",3.589,3.043,4.552,"ristinarkku-2"
"8787","2014-03",4.207,2.204,7.2,"ristinarkku-2"
"8788","2014-04",5.366,3.443,6.607,"ristinarkku-2"
"8789","2014-05",8.108,5.982,12.453,"ristinarkku-2"
"8790","2014-06",10.784,7.703,13.573,"ristinarkku-2"
"8791","2014-07",14.241,10.564,18.941,"ristinarkku-2"
"8792","2014-08",14.587,12.722,18.107,"ristinarkku-2"
"8793","2014-09",13.187,12.903,13.346,"ristinarkku-2"
"8794","2014-10",8.516,5.881,10.452,"ristinarkku-2"
"8795","2014-11",5.048,3.407,6.419,"ristinarkku-2"
"8796","2014-12",3.775,2.688,4.379,"ristinarkku-2"
"8797","2015-01",3.359,1,4.015,"ristinarkku-2"
"8798","2015-02",3.304,2.9,3.92,"ristinarkku-2"
"8799","2015-03",3.733,2.952,4.628,"ristinarkku-2"
"8800","2015-04",4.992,4.375,6.002,"ristinarkku-2"
"8801","2015-05",7.76,6.153,9.95,"ristinarkku-2"
"8802","2015-06",10.391,9.393,12.321,"ristinarkku-2"
"8803","2015-07",12.08,10.051,14.08,"ristinarkku-2"
"8804","2015-08",12.735,10.662,15.364,"ristinarkku-2"
"8805","2015-09",11.386,8.94,17.785,"ristinarkku-2"
"8806","2015-10",8.26,6.789,10.71,"ristinarkku-2"
"8807","2015-11",6.23,4.21,6.976,"ristinarkku-2"
"8808","2015-12",4.518,3.103,5.549,"ristinarkku-2"
"8809","2016-01",3.211,1,4.022,"ristinarkku-2"
"8810","2016-02",2.56,1,3.991,"ristinarkku-2"
"8811","2016-03",1.295,1.058,2.02,"ristinarkku-2"
"8812","2016-04",3.66,2.004,6.328,"ristinarkku-2"
"8813","2016-05",8.764,5.672,11.918,"ristinarkku-2"
"8814","2016-06",10.854,7.358,13.871,"ristinarkku-2"
"8815","2016-07",13.106,10.855,15.066,"ristinarkku-2"
"8816","2016-08",13.47,8.91,16.126,"ristinarkku-2"
"8817","2016-09",11.721,7.358,13.214,"ristinarkku-2"
"8818","2016-10",7.855,5.995,10.966,"ristinarkku-2"
"8819","2016-11",3.989,2.828,6.134,"ristinarkku-2"
"8820","2016-12",3.339,2.024,4.578,"ristinarkku-2"
"8821","2017-01",3.07,1.075,5.576,"ristinarkku-2"
"8822","2017-02",3.446,2.968,4.415,"ristinarkku-2"
"8823","2017-03",3.964,3.147,4.841,"ristinarkku-2"
"8824","2017-04",4.901,3.849,6.261,"ristinarkku-2"
"8825","2017-05",7.3,4.906,11.062,"ristinarkku-2"
"8826","2017-06",10.644,7.243,14.207,"ristinarkku-2"
"8827","2017-07",13.108,11.596,15.257,"ristinarkku-2"
"8828","2017-08",14.044,11.619,15.599,"ristinarkku-2"
"8829","2017-09",11.577,7.159,14.168,"ristinarkku-2"
"8830","2017-10",8.414,5.682,11.122,"ristinarkku-2"
"8831","2017-11",4.814,2.855,6.687,"ristinarkku-2"
"8832","2017-12",3.636,1.573,6.646,"ristinarkku-2"
"8833","2018-01",3.539,2.722,6.135,"ristinarkku-2"
"8834","2018-02",3.458,1,7.025,"ristinarkku-2"
"8835","2018-03",3.953,1,7.025,"ristinarkku-2"
"8836","2018-04",4.214,1.277,6.894,"ristinarkku-2"
"8837","2018-05",7.367,4.909,12.476,"ristinarkku-2"
"8838","2018-06",11.04,7.1,17.04,"ristinarkku-2"
"8839","2018-07",14.669,10.76,20.059,"ristinarkku-2"
"8840","2018-08",15.441,12.848,24.284,"ristinarkku-2"
"8841","2018-09",13.608,9.715,16.294,"ristinarkku-2"
"8842","2018-10",8.384,5.802,11.068,"ristinarkku-2"
"8843","2018-11",5.686,3.797,6.527,"ristinarkku-2"
"8844","2018-12",3.27,2.71,4.657,"ristinarkku-2"
"8845","2019-01",3.231,1.017,4.133,"ristinarkku-2"
"8846","2019-02",3.088,2.002,6.281,"ristinarkku-2"
"8847","2019-03",3.484,2.981,4.301,"ristinarkku-2"
"8848","2019-04",4.995,3.641,7.197,"ristinarkku-2"
"8849","2019-05",8.247,5.5,12.66,"ristinarkku-2"
"8850","2019-06",12.008,9.308,15.309,"ristinarkku-2"
"8851","2019-07",NA,NA,NA,"ristinarkku-2"
"8852","2019-08",NA,NA,NA,"ristinarkku-2"
"8853","2019-09",NA,NA,NA,"ristinarkku-2"
"8854","2019-10",NA,NA,NA,"ristinarkku-2"
"8855","2019-11",NA,NA,NA,"ristinarkku-2"
"8856","2019-12",NA,NA,NA,"ristinarkku-2"
"8857","2014-01",NA,NA,NA,"ruotula"
"8858","2014-02",3.488,2.52,3.872,"ruotula"
"8859","2014-03",4.126,3.354,6.271,"ruotula"
"8860","2014-04",5.319,3.68,6.349,"ruotula"
"8861","2014-05",8.117,5.977,12.577,"ruotula"
"8862","2014-06",10.889,9.065,13.276,"ruotula"
"8863","2014-07",14.276,11.231,18.897,"ruotula"
"8864","2014-08",15.116,13.195,18.206,"ruotula"
"8865","2014-09",13.621,13.296,14.173,"ruotula"
"8866","2014-10",8.663,5.7,10.086,"ruotula"
"8867","2014-11",4.796,3.482,6.343,"ruotula"
"8868","2014-12",3.451,1.367,4.089,"ruotula"
"8869","2015-01",2.763,2.448,3.548,"ruotula"
"8870","2015-02",2.692,2.257,3.513,"ruotula"
"8871","2015-03",3.243,2.433,4.613,"ruotula"
"8872","2015-04",4.69,3.869,5.978,"ruotula"
"8873","2015-05",7.888,5.973,10.209,"ruotula"
"8874","2015-06",10.882,9.378,13.206,"ruotula"
"8875","2015-07",12.385,10.46,15.219,"ruotula"
"8876","2015-08",12.999,11.238,16.437,"ruotula"
"8877","2015-09",11.585,9.797,14.717,"ruotula"
"8878","2015-10",8.37,6.879,10.688,"ruotula"
"8879","2015-11",6.215,4.342,6.959,"ruotula"
"8880","2015-12",4.425,2.952,5.076,"ruotula"
"8881","2016-01",3.022,1.752,3.832,"ruotula"
"8882","2016-02",2.429,1,3.345,"ruotula"
"8883","2016-03",1.283,1.054,1.959,"ruotula"
"8884","2016-04",3.613,1.927,6.101,"ruotula"
"8885","2016-05",8.784,5.649,11.676,"ruotula"
"8886","2016-06",10.939,7.435,14.279,"ruotula"
"8887","2016-07",13.245,11.382,15.087,"ruotula"
"8888","2016-08",13.709,11.464,16.173,"ruotula"
"8889","2016-09",11.978,10.418,13.694,"ruotula"
"8890","2016-10",7.959,5.998,11.325,"ruotula"
"8891","2016-11",3.861,2.5,6.145,"ruotula"
"8892","2016-12",3.16,2.331,4.047,"ruotula"
"8893","2017-01",2.891,1.088,3.941,"ruotula"
"8894","2017-02",3.289,2.615,4.144,"ruotula"
"8895","2017-03",3.835,2.932,4.582,"ruotula"
"8896","2017-04",4.815,4.095,5.614,"ruotula"
"8897","2017-05",7.262,5.007,10.586,"ruotula"
"8898","2017-06",10.705,7.877,13.725,"ruotula"
"8899","2017-07",13.335,11.813,16.003,"ruotula"
"8900","2017-08",14.436,12.452,16.602,"ruotula"
"8901","2017-09",11.874,10.568,13.228,"ruotula"
"8902","2017-10",8.536,5.961,11.076,"ruotula"
"8903","2017-11",4.727,3.507,6.252,"ruotula"
"8904","2017-12",3.426,2.214,4.843,"ruotula"
"8905","2018-01",3.23,2.169,4.668,"ruotula"
"8906","2018-02",2.337,1.037,4.743,"ruotula"
"8907","2018-03",3.141,1.191,5.217,"ruotula"
"8908","2018-04",3.885,1.298,5.253,"ruotula"
"8909","2018-05",7.348,5.01,11.672,"ruotula"
"8910","2018-06",11.148,7.142,16.745,"ruotula"
"8911","2018-07",14.977,10.614,21.455,"ruotula"
"8912","2018-08",15.859,13.379,23.288,"ruotula"
"8913","2018-09",13.885,9.862,16.864,"ruotula"
"8914","2018-10",8.522,5.756,11.132,"ruotula"
"8915","2018-11",5.63,3.395,6.493,"ruotula"
"8916","2018-12",3.044,2.157,4.19,"ruotula"
"8917","2019-01",3.056,2.039,3.865,"ruotula"
"8918","2019-02",2.912,2.112,4.077,"ruotula"
"8919","2019-03",3.301,2.54,4.084,"ruotula"
"8920","2019-04",4.874,3.566,6.985,"ruotula"
"8921","2019-05",8.31,5.804,13.339,"ruotula"
"8922","2019-06",12.039,9.431,14.583,"ruotula"
"8923","2019-07",NA,NA,NA,"ruotula"
"8924","2019-08",NA,NA,NA,"ruotula"
"8925","2019-09",NA,NA,NA,"ruotula"
"8926","2019-10",NA,NA,NA,"ruotula"
"8927","2019-11",NA,NA,NA,"ruotula"
"8928","2019-12",NA,NA,NA,"ruotula"
"8929","2014-01",NA,NA,NA,"rusko"
"8930","2014-02",1,1,1,"rusko"
"8931","2014-03",1.884,1,3.415,"rusko"
"8932","2014-04",4.233,3.304,5.84,"rusko"
"8933","2014-05",8.866,5.324,14.947,"rusko"
"8934","2014-06",13.667,10.551,17.049,"rusko"
"8935","2014-07",18.556,13.996,23.881,"rusko"
"8936","2014-08",18.931,15.645,23.251,"rusko"
"8937","2014-09",15.876,15.813,16.056,"rusko"
"8938","2014-10",9.169,5.322,11.553,"rusko"
"8939","2014-11",4.166,2.619,6.14,"rusko"
"8940","2014-12",1.618,1,2.69,"rusko"
"8941","2015-01",1.003,1,1.079,"rusko"
"8942","2015-02",1,1,1,"rusko"
"8943","2015-03",1.877,1,3.022,"rusko"
"8944","2015-04",3.653,2.789,5.37,"rusko"
"8945","2015-05",8.161,5.448,11.8,"rusko"
"8946","2015-06",13.005,11.354,15.724,"rusko"
"8947","2015-07",17.046,11.355,18.607,"rusko"
"8948","2015-08",18.477,17.117,20.768,"rusko"
"8949","2015-09",15.697,12.825,18.028,"rusko"
"8950","2015-10",9.607,6.736,13.399,"rusko"
"8951","2015-11",5.696,3.737,6.904,"rusko"
"8952","2015-12",2.96,1.044,3.949,"rusko"
"8953","2016-01",1.001,1,1.047,"rusko"
"8954","2016-02",1.006,1,1.057,"rusko"
"8955","2016-03",1.286,1.046,1.996,"rusko"
"8956","2016-04",3.584,1.977,5.6,"rusko"
"8957","2016-05",9.784,5.027,14.608,"rusko"
"8958","2016-06",13.77,7.894,18.376,"rusko"
"8959","2016-07",17.772,14.386,20.198,"rusko"
"8960","2016-08",17.726,15.375,20.616,"rusko"
"8961","2016-09",14.681,12.811,16.146,"rusko"
"8962","2016-10",8.428,5.498,12.801,"rusko"
"8963","2016-11",2.22,1.002,5.659,"rusko"
"8964","2016-12",1.091,1.057,1.149,"rusko"
"8965","2017-01",1.086,1.033,1.128,"rusko"
"8966","2017-02",1.273,1.107,1.515,"rusko"
"8967","2017-03",2.453,1.515,3.94,"rusko"
"8968","2017-04",4.08,3.736,4.648,"rusko"
"8969","2017-05",7.413,3.716,11.715,"rusko"
"8970","2017-06",12.584,8.392,16.143,"rusko"
"8971","2017-07",16.739,14.513,19.001,"rusko"
"8972","2017-08",17.795,15.575,19.025,"rusko"
"8973","2017-09",13.939,12.314,15.644,"rusko"
"8974","2017-10",9.016,3.997,12.315,"rusko"
"8975","2017-11",3.787,2.533,5.606,"rusko"
"8976","2017-12",1.37,1,2.52,"rusko"
"8977","2018-01",1,1,1,"rusko"
"8978","2018-02",1,1,1,"rusko"
"8979","2018-03",1,1,1,"rusko"
"8980","2018-04",1.835,1,3.76,"rusko"
"8981","2018-05",7.37,3.375,13.65,"rusko"
"8982","2018-06",12.827,6.899,17.009,"rusko"
"8983","2018-07",18.372,13.65,24.997,"rusko"
"8984","2018-08",19.364,16.517,24.899,"rusko"
"8985","2018-09",15.193,10.6,18.225,"rusko"
"8986","2018-10",8.973,5.353,10.694,"rusko"
"8987","2018-11",4.936,2.221,6.091,"rusko"
"8988","2018-12",1.074,1,2.205,"rusko"
"8989","2019-01",1.004,1,1.017,"rusko"
"8990","2019-02",1.136,1.008,1.409,"rusko"
"8991","2019-03",1.821,1.412,2.658,"rusko"
"8992","2019-04",4.095,2.602,6.854,"rusko"
"8993","2019-05",8.872,5.189,14.825,"rusko"
"8994","2019-06",14.872,10.674,17.743,"rusko"
"8995","2019-07",NA,NA,NA,"rusko"
"8996","2019-08",NA,NA,NA,"rusko"
"8997","2019-09",NA,NA,NA,"rusko"
"8998","2019-10",NA,NA,NA,"rusko"
"8999","2019-11",NA,NA,NA,"rusko"
"9000","2019-12",NA,NA,NA,"rusko"
"9001","2014-01",NA,NA,NA,"rusko-2"
"9002","2014-02",1,1,1,"rusko-2"
"9003","2014-03",1.901,1,3.483,"rusko-2"
"9004","2014-04",4.272,1.894,6.181,"rusko-2"
"9005","2014-05",8.927,5.009,15.617,"rusko-2"
"9006","2014-06",13.719,10.642,17.417,"rusko-2"
"9007","2014-07",18.609,13.883,24.475,"rusko-2"
"9008","2014-08",19.013,16.15,24.05,"rusko-2"
"9009","2014-09",15.855,15.767,16.1,"rusko-2"
"9010","2014-10",9.176,5.375,11.577,"rusko-2"
"9011","2014-11",4.171,2.567,6.175,"rusko-2"
"9012","2014-12",1.611,1,2.642,"rusko-2"
"9013","2015-01",1,1,1,"rusko-2"
"9014","2015-02",1,1,1,"rusko-2"
"9015","2015-03",1.882,1,3.017,"rusko-2"
"9016","2015-04",3.659,2.783,5.383,"rusko-2"
"9017","2015-05",8.179,5.425,11.917,"rusko-2"
"9018","2015-06",13.021,11.35,15.783,"rusko-2"
"9019","2015-07",17.296,14.158,18.808,"rusko-2"
"9020","2015-08",18.582,17,20.942,"rusko-2"
"9021","2015-09",15.71,13.217,18.09,"rusko-2"
"9022","2015-10",9.565,6.483,13.392,"rusko-2"
"9023","2015-11",5.68,3.442,6.933,"rusko-2"
"9024","2015-12",2.942,1,4.033,"rusko-2"
"9025","2016-01",1,1,1,"rusko-2"
"9026","2016-02",1.007,1,1.742,"rusko-2"
"9027","2016-03",1.294,1.021,2.033,"rusko-2"
"9028","2016-04",3.616,2.033,5.8,"rusko-2"
"9029","2016-05",9.907,4.958,14.767,"rusko-2"
"9030","2016-06",13.716,1,18.6,"rusko-2"
"9031","2016-07",17.784,13.575,20.408,"rusko-2"
"9032","2016-08",17.777,15.492,20.767,"rusko-2"
"9033","2016-09",14.676,12.775,16.758,"rusko-2"
"9034","2016-10",8.404,5.392,12.8,"rusko-2"
"9035","2016-11",2.2,1,5.667,"rusko-2"
"9036","2016-12",1.09,1.05,1.15,"rusko-2"
"9037","2017-01",1.086,1.025,1.133,"rusko-2"
"9038","2017-02",1.275,1.108,1.517,"rusko-2"
"9039","2017-03",2.465,1.517,3.967,"rusko-2"
"9040","2017-04",4.097,3.692,4.733,"rusko-2"
"9041","2017-05",7.444,3.217,11.933,"rusko-2"
"9042","2017-06",12.602,8.283,16.35,"rusko-2"
"9043","2017-07",16.773,14.267,19.142,"rusko-2"
"9044","2017-08",17.799,15.525,19.142,"rusko-2"
"9045","2017-09",13.94,12.283,15.683,"rusko-2"
"9046","2017-10",9.028,5.518,12.292,"rusko-2"
"9047","2017-11",3.786,2.425,7.117,"rusko-2"
"9048","2017-12",1.359,1,2.517,"rusko-2"
"9049","2018-01",1,1,1,"rusko-2"
"9050","2018-02",1,1,1,"rusko-2"
"9051","2018-03",1,1,1,"rusko-2"
"9052","2018-04",1.846,1,3.792,"rusko-2"
"9053","2018-05",7.439,3.292,15.083,"rusko-2"
"9054","2018-06",12.965,1,17.417,"rusko-2"
"9055","2018-07",18.297,13.633,24.983,"rusko-2"
"9056","2018-08",19.342,15.983,24.75,"rusko-2"
"9057","2018-09",15.25,1,18.358,"rusko-2"
"9058","2018-10",9.009,5.142,10.849,"rusko-2"
"9059","2018-11",4.928,2.192,6.125,"rusko-2"
"9060","2018-12",1.071,1,2.192,"rusko-2"
"9061","2019-01",1.004,1,1.017,"rusko-2"
"9062","2019-02",1.139,1.008,2.783,"rusko-2"
"9063","2019-03",1.826,1.417,2.675,"rusko-2"
"9064","2019-04",4.119,2.675,7.333,"rusko-2"
"9065","2019-05",8.91,5.083,15.048,"rusko-2"
